1,1,1,6.06,59,19.0012,0,0,7
1,1,1,6.06,50,19.0012,0,1,2
1,1,1,6.06,50,23.9994,0,2,2
1,1,1,6.06,50,22.0028,0,3,3
1,1,1,6.06,50,16.9979,0,4,4
1,1,1,6.06,50,19.9995,0,5,3
1,1,1,7.575,54,8.9981,0,6,28
1,1,1,7.575,54,8.9981,0,7,72
1,1,1,6.82,50,12.998,0,8,202
1,1,1,6.06,50,22.0028,0,9,139
1,1,2,6.82,50,23.9994,0,10,38
1,1,2,8.335,44,30.0026,0,11,37
1,1,1,8.335,44,27.9993,0,12,52
1,1,1,9.85,41,30.0026,0,13,83
1,1,1,9.85,41,26.0027,0,14,42
1,1,1,10.605,38,19.9995,0,15,60
1,1,1,10.605,38,23.9994,0,16,78
1,1,1,9.09,40,19.0012,0,17,162
1,1,1,9.09,40,22.0028,0,18,144
1,1,1,7.575,47,16.9979,0,19,99
1,1,1,7.575,47,15.0013,0,20,64
1,1,1,6.06,46,19.9995,0,21,40
1,1,1,6.06,46,22.0028,0,22,30
1,1,1,6.82,50,12.998,0,23,15
1,1,1,6.82,50,12.998,0,0,14
1,1,1,6.06,54,11.0014,0,1,5
1,1,1,6.06,54,8.9981,0,2,1
1,1,1,6.82,54,7.0015,0,3,1
1,1,1,6.82,54,6.0032,0,5,8
1,1,1,9.09,54,0,0,6,17
1,1,1,6.06,74,11.0014,0,7,70
1,1,1,8.335,68,0,0,8,158
1,1,1,7.575,69,8.9981,0,9,117
1,1,1,9.09,55,12.998,0,10,44
1,1,1,8.335,51,19.0012,0,11,53
1,1,1,9.85,44,16.9979,0,12,61
1,1,1,9.85,37,26.0027,0,13,77
1,1,1,10.605,41,19.0012,0,14,64
1,1,1,12.12,38,11.0014,0,15,68
1,1,1,12.12,41,7.0015,0,16,90
1,1,1,11.365,41,11.0014,0,17,159
1,1,1,12.88,47,0,0,18,139
1,1,1,9.85,59,6.0032,0,19,92
1,1,1,12.12,59,0,0,20,68
1,1,1,11.365,69,0,0,21,52
1,1,2,11.365,69,0,0,22,36
1,1,2,12.12,55,0,0,23,27
1,0,1,12.12,55,0,0,0,28
1,0,2,9.85,59,6.0032,0,1,20
1,0,2,9.85,59,6.0032,0,2,12
1,0,2,11.365,59,0,0,3,8
1,0,2,11.365,59,0,0,4,5
1,0,1,11.365,59,0,0,5,1
1,0,1,8.335,63,7.0015,0,6,3
1,0,1,10.605,63,0,0,7,10
1,0,1,7.575,63,8.9981,0,8,23
1,0,1,9.09,64,8.9981,0,9,33
1,0,1,9.85,59,11.0014,0,10,59
1,0,1,9.85,55,15.0013,0,11,72
1,0,1,11.365,48,15.0013,0,12,89
1,0,1,12.88,38,19.9995,0,13,101
1,0,1,14.395,39,19.0012,0,14,118
1,0,2,15.91,36,12.998,0,15,129
1,0,2,16.665,34,12.998,0,16,128
1,0,2,15.15,36,19.0012,0,17,83
1,0,2,14.395,45,16.9979,0,18,84
1,0,2,15.15,39,16.9979,0,19,74
1,0,2,15.15,39,16.9979,0,20,41
1,0,2,15.15,39,15.0013,0,21,57
1,0,2,15.91,42,7.0015,0,22,26
1,0,1,14.395,45,19.0012,0,23,44
1,0,1,15.15,56,0,0,0,39
1,0,1,13.635,56,8.9981,0,1,23
1,0,1,14.395,56,6.0032,0,2,16
1,0,1,13.635,69,0,0,3,15
1,0,1,12.88,56,11.0014,0,4,1
1,0,2,12.88,56,11.0014,0,5,2
1,0,2,12.88,56,11.0014,0,6,1
1,0,2,10.605,56,19.9995,0,7,3
1,0,1,10.605,55,19.0012,0,8,18
1,0,1,10.605,51,16.9979,0,9,32
1,0,1,10.605,51,19.0012,0,10,79
1,0,1,11.365,44,16.9979,0,11,93
1,0,1,10.605,41,19.0012,0,12,104
1,0,1,11.365,35,19.9995,0,13,118
1,0,1,13.635,36,16.9979,0,14,91
1,0,1,12.12,38,16.9979,0,15,113
1,0,1,11.365,38,15.0013,0,16,99
1,0,1,10.605,37,16.9979,0,17,105
1,0,1,10.605,40,11.0014,0,18,67
1,0,1,9.85,47,8.9981,0,19,61
1,0,1,9.85,47,11.0014,0,20,57
1,0,1,9.85,51,11.0014,0,21,28
1,0,2,10.605,49,8.9981,0,22,21
1,0,2,11.365,40,7.0015,0,23,18
1,0,2,9.85,47,15.0013,1,0,17
1,0,2,9.85,44,12.998,1,1,16
1,0,2,8.335,43,16.9979,1,2,8
1,0,2,9.09,43,12.998,1,3,2
1,0,2,9.85,43,8.9981,1,4,3
1,0,2,9.85,43,11.0014,1,5,1
1,0,2,9.09,43,12.998,1,6,5
1,0,2,9.09,50,8.9981,1,7,13
1,0,2,7.575,47,15.0013,1,8,33
1,0,2,7.575,47,15.0013,1,9,47
1,0,2,7.575,50,16.9979,1,10,57
1,0,2,7.575,55,12.998,1,11,64
1,0,2,9.85,47,8.9981,1,12,80
1,0,2,9.85,47,8.9981,1,13,93
1,0,2,10.605,43,7.0015,1,14,86
1,0,2,10.605,47,11.0014,1,15,93
1,0,2,10.605,47,11.0014,1,16,82
1,0,1,9.85,51,12.998,1,17,71
1,0,2,8.335,55,16.9979,1,18,92
1,0,3,9.09,59,12.998,1,19,60
1,0,3,7.575,80,12.998,1,20,33
1,0,3,7.575,80,12.998,1,21,27
1,0,3,6.06,93,16.9979,1,22,13
1,0,3,6.82,86,19.0012,1,23,4
1,1,2,9.09,86,22.0028,0,12,3
1,1,2,9.85,86,15.0013,0,13,22
1,1,2,11.365,80,11.0014,0,14,28
1,1,2,11.365,87,11.0014,0,15,35
1,1,2,11.365,87,12.998,0,16,61
1,1,2,11.365,82,12.998,0,17,125
1,1,2,11.365,80,11.0014,0,18,133
1,1,2,11.365,80,8.9981,0,19,99
1,1,2,13.635,87,0,0,20,83
1,1,2,12.12,93,7.0015,0,21,41
1,1,2,12.88,93,6.0032,0,22,33
1,1,2,13.635,93,0,0,23,20
1,1,2,13.635,93,0,0,0,3
1,1,3,11.365,93,8.9981,0,1,7
1,1,3,11.365,93,8.9981,0,2,3
1,1,3,11.365,93,8.9981,0,4,2
1,1,2,12.88,93,6.0032,0,5,7
1,1,2,12.88,93,6.0032,0,6,32
1,1,2,12.88,92,7.0015,0,7,90
1,1,2,12.88,93,7.0015,0,8,197
1,1,2,12.88,93,7.0015,0,9,109
1,1,2,13.635,93,8.9981,0,10,47
1,1,2,15.15,87,6.0032,0,11,52
1,1,2,15.91,81,6.0032,0,12,70
1,1,1,20.455,62,19.0012,0,13,78
1,1,1,20.455,58,16.9979,0,14,75
1,1,1,20.455,54,19.0012,0,15,82
1,1,1,19.695,58,26.0027,0,16,104
1,1,1,16.665,57,22.0028,0,17,197
1,1,1,15.91,61,19.0012,0,18,161
1,1,1,14.395,57,27.9993,0,19,112
1,1,1,15.15,49,19.9995,0,20,76
1,1,1,14.395,49,27.9993,0,21,59
1,1,1,15.15,52,11.0014,0,22,59
1,1,1,13.635,52,31.0009,0,23,28
1,1,2,9.09,64,7.0015,0,0,8
1,1,2,9.09,69,7.0015,0,1,3
1,1,2,11.365,69,0,0,2,2
1,1,2,11.365,69,0,0,3,2
1,1,3,10.605,93,0,0,5,3
1,1,3,10.605,93,0,0,6,22
1,1,3,11.365,93,0,0,7,52
1,1,3,11.365,93,0,0,8,135
1,1,2,11.365,93,0,0,9,116
1,1,2,11.365,93,0,0,10,47
1,1,2,12.12,86,0,0,11,51
1,1,2,12.88,86,0,0,12,55
1,1,2,12.88,86,0,0,13,52
1,1,2,12.88,80,6.0032,0,14,54
1,1,2,14.395,75,0,0,15,52
1,1,2,12.12,75,8.9981,0,16,64
1,1,2,14.395,75,0,0,17,176
1,1,2,12.88,81,7.0015,0,18,168
1,1,2,12.12,81,8.9981,0,19,108
1,1,2,11.365,87,8.9981,0,20,74
1,1,2,11.365,87,8.9981,0,21,64
1,1,2,12.88,87,6.0032,0,22,36
1,1,3,9.85,93,12.998,0,23,16
1,1,3,12.12,93,7.0015,0,0,2
1,1,3,11.365,93,12.998,0,1,3
1,1,3,11.365,93,8.9981,0,2,4
1,1,3,11.365,93,8.9981,0,3,1
1,1,3,10.605,93,19.0012,0,4,1
1,1,3,12.12,93,7.0015,0,5,3
1,1,3,12.12,93,7.0015,0,6,18
1,1,3,10.605,93,15.0013,0,7,49
1,1,3,10.605,93,15.0013,0,8,155
1,1,2,12.88,93,6.0032,0,9,123
1,1,2,13.635,100,0,0,10,61
1,1,2,11.365,93,12.998,0,11,52
1,1,2,11.365,93,15.0013,0,12,64
1,1,1,16.665,93,11.0014,0,13,75
1,1,1,19.695,82,26.0027,0,14,63
1,1,1,19.695,76,22.0028,0,15,76
1,1,1,16.665,71,19.9995,0,16,103
1,1,1,15.91,53,35.0008,0,17,190
1,1,1,14.395,42,36.9974,0,18,182
1,1,1,12.12,45,32.9975,0,19,91
1,1,1,9.85,48,36.9974,0,20,75
1,1,1,9.85,47,22.0028,0,21,63
1,1,1,10.605,44,16.9979,0,22,40
1,1,1,8.335,44,30.0026,0,23,32
1,1,1,8.335,40,30.0026,0,0,12
1,1,1,7.575,44,35.0008,0,1,5
1,1,1,8.335,43,16.9979,0,2,2
1,1,1,8.335,43,16.9979,0,3,1
1,1,1,6.82,50,19.9995,0,5,2
1,1,1,6.82,43,23.9994,0,6,39
1,1,1,6.06,50,22.0028,0,7,87
1,1,1,6.06,50,23.9994,0,8,188
1,1,1,6.82,47,19.9995,0,9,133
1,1,1,7.575,43,22.0028,0,10,52
1,1,1,6.82,43,30.0026,0,11,64
1,1,1,9.09,40,23.9994,0,12,69
1,1,1,8.335,40,27.9993,0,13,51
1,1,1,9.85,37,26.0027,0,14,47
1,1,1,9.85,37,22.0028,0,15,60
1,1,1,10.605,37,16.9979,0,16,78
1,1,1,9.85,40,12.998,0,17,175
1,1,1,10.605,40,11.0014,0,18,147
1,1,1,12.88,40,0,0,19,96
1,1,1,11.365,47,6.0032,0,20,109
1,1,1,10.605,55,7.0015,0,21,54
1,1,1,10.605,51,6.0032,0,22,41
1,1,1,11.365,47,7.0015,0,23,38
1,1,2,12.88,44,0,0,0,13
1,1,2,11.365,59,0,0,1,7
1,1,2,8.335,63,7.0015,0,2,1
1,1,2,8.335,63,7.0015,0,3,1
1,1,2,7.575,63,8.9981,0,5,7
1,1,2,11.365,55,0,0,6,28
1,1,1,10.605,59,0,0,7,87
1,1,1,7.575,74,8.9981,0,8,220
1,1,2,9.09,80,8.9981,0,9,127
1,1,2,10.605,51,8.9981,0,10,51
1,1,1,11.365,51,11.0014,0,11,64
1,1,2,12.12,48,11.0014,0,12,86
1,1,2,12.88,50,15.0013,0,13,82
1,1,2,13.635,45,11.0014,0,14,91
1,1,2,13.635,48,16.9979,0,15,90
1,1,2,14.395,42,15.0013,0,16,99
1,1,2,13.635,56,8.9981,0,17,205
1,1,2,12.88,60,7.0015,0,18,155
1,1,2,12.12,65,8.9981,0,19,103
1,1,2,12.12,65,11.0014,0,20,71
1,1,2,12.12,70,11.0014,0,21,43
1,1,2,12.12,65,11.0014,0,22,46
1,1,2,12.12,70,8.9981,0,23,31
1,0,2,12.12,70,11.0014,0,0,39
1,0,2,12.12,65,11.0014,0,1,18
1,0,2,12.12,75,11.0014,0,2,17
1,0,2,12.12,75,11.0014,0,3,11
1,0,3,11.365,93,8.9981,0,4,8
1,0,3,11.365,100,6.0032,0,5,9
1,0,3,12.88,100,0,0,6,4
1,0,3,12.88,93,6.0032,0,7,4
1,0,3,11.365,100,6.0032,0,8,10
1,0,3,11.365,100,6.0032,0,9,20
1,0,3,10.605,100,8.9981,0,10,34
1,0,3,11.365,100,8.9981,0,11,47
1,0,3,11.365,100,11.0014,0,12,52
1,0,3,11.365,100,11.0014,0,13,72
1,0,3,13.635,100,0,0,14,55
1,0,3,13.635,100,0,0,15,60
1,0,3,11.365,100,8.9981,0,16,71
1,0,2,10.605,100,19.0012,0,17,78
1,0,2,12.12,93,30.0026,0,18,83
1,0,2,12.12,93,30.0026,0,19,84
1,0,1,14.395,87,16.9979,0,20,69
1,0,1,12.88,100,12.998,0,21,56
1,0,1,13.635,93,8.9981,0,22,45
1,0,1,12.88,93,15.0013,0,23,59
1,0,1,12.88,70,12.998,0,0,39
1,0,1,11.365,65,27.9993,0,1,44
1,0,1,11.365,60,22.0028,0,2,20
1,0,1,14.395,60,6.0032,0,3,13
1,0,1,11.365,60,23.9994,0,4,2
1,0,1,12.88,60,15.0013,0,5,1
1,0,1,12.88,60,15.0013,0,6,1
1,0,1,12.12,65,11.0014,0,7,8
1,0,1,12.88,65,7.0015,0,8,23
1,0,1,14.395,56,7.0015,0,9,45
1,0,1,14.395,52,16.9979,0,10,89
1,0,1,15.15,49,16.9979,0,11,117
1,0,1,16.665,46,0,0,12,174
1,0,1,18.18,46,0,0,13,182
1,0,1,17.425,46,6.0032,0,14,161
1,0,1,17.425,46,6.0032,0,15,182
1,0,1,17.425,49,7.0015,0,16,157
1,0,1,18.18,46,0,0,17,121
1,0,1,15.15,56,11.0014,0,18,78
1,0,1,14.395,61,8.9981,0,19,21
1,0,1,14.395,61,7.0015,0,20,26
1,0,1,15.15,60,0,0,21,27
1,0,1,15.15,60,0,0,22,62
1,0,1,14.395,65,0,0,23,30
1,1,1,14.395,65,0,0,0,15
1,1,1,13.635,75,0,0,1,5
1,1,1,12.88,80,0,0,2,3
1,1,1,12.88,86,0,0,3,1
1,1,1,12.88,86,0,0,4,2
1,1,1,12.88,86,0,0,5,10
1,1,1,12.12,93,0,0,6,30
1,1,1,12.12,86,0,0,7,95
1,1,2,11.365,100,0,0,8,230
1,1,1,13.635,80,0,0,9,118
1,1,1,12.88,75,7.0015,0,10,55
1,1,1,15.91,65,6.0032,0,11,47
1,1,2,17.425,62,0,0,12,66
1,1,2,18.18,57,6.0032,0,13,64
1,1,2,18.18,57,6.0032,0,14,60
1,1,2,19.695,54,6.0032,0,15,50
1,1,2,17.425,57,8.9981,0,16,114
1,1,2,15.91,70,11.0014,0,17,216
1,1,2,16.665,66,8.9981,0,18,175
1,1,2,17.425,70,0,0,19,128
1,1,2,16.665,70,7.0015,0,20,88
1,1,1,17.425,70,0,0,21,78
1,1,1,15.15,81,6.0032,0,22,37
1,1,2,16.665,81,0,0,23,25
1,1,2,15.91,87,0,0,0,10
1,1,2,15.91,87,0,0,1,4
1,1,2,13.635,93,7.0015,0,2,2
1,1,3,13.635,93,11.0014,0,3,1
1,1,1,12.88,93,11.0014,0,4,3
1,1,1,11.365,81,22.0028,0,5,2
1,1,1,11.365,70,22.0028,0,6,39
1,1,1,9.85,65,27.9993,0,7,100
1,1,1,9.85,56,32.9975,0,8,243
1,1,1,9.85,52,32.9975,0,9,135
1,1,1,9.09,47,36.9974,0,10,48
1,1,1,9.09,47,31.0009,0,11,50
1,1,1,9.85,38,32.9975,0,12,65
1,1,2,9.85,32,30.0026,0,13,50
1,1,1,9.85,37,27.9993,0,14,64
1,1,1,9.85,35,26.0027,0,15,51
1,1,1,9.09,35,35.0008,0,16,83
1,1,1,9.09,32,39.0007,0,17,176
1,1,1,9.09,32,26.0027,0,18,152
1,1,1,6.06,40,31.0009,0,19,101
1,1,1,6.82,40,22.0028,0,20,56
1,1,1,5.305,33,31.0009,0,21,54
1,1,1,5.305,33,23.9994,0,22,29
1,1,1,5.305,33,22.0028,0,23,12
1,1,1,3.79,36,23.9994,0,0,17
1,1,1,5.305,36,15.0013,0,1,7
